member_id,PC1,PC2
67,29.743268144331132,-4.889614039667873
122,-17.654887841696734,0.15721473197732053
83,-17.66863659000357,-2.1102703210326106
599,-17.322807844614537,-2.2671152974747995
130,-6.090068657233802,-1.8076936538050128
366,23.864593453025794,-2.542412956876101
583,-21.554268294789267,-1.325069873577541
355,-16.143867696443746,0.19849875942737188
528,-19.217120617608572,-2.359564003113664
249,28.346867704604552,-5.11379837218169
553,-15.700885724187277,-0.5234045553060732
360,-19.20400744065728,-1.2435115388511238
458,-23.325356146223168,-1.5035348939268702
192,-12.367139372179436,1.4003735595373599
174,-10.206641979794849,1.2816703713217663
498,32.36218984690429,-5.919586332167951
198,-13.318442312854847,-0.5721463287778381
602,-12.05566420487288,2.148889923870227
1202,27.083720878712246,-6.1101924823897855
504,-6.330187432824498,-0.3723309381506572
623,-12.409216573549696,-0.41398233439624055
420,-9.985693831615611,-1.3545942538403493
185,-4.400394412761835,9.489683310833763
282,25.087933299408473,-5.06186186458629
215,-15.295346399383526,-0.08001977719318491
3786,20.454108667015987,21.07886022115556
521,-16.116145406733125,1.6338405220250194
205,-4.262209132459705,3.013267563298709
368,21.383177817677105,-3.542326886549866
309,-14.388317263225867,-2.1433092805632867
437,-16.367453520707524,-0.462773403244587
1406,-20.735817461514138,-0.5609349224955682
412,-11.221004857808072,-0.021054566514332105
181,-14.800658056181476,3.227226238894102
509,-15.61430996173634,-1.7330649387490118
308,-21.867082082061575,-0.3147291276827106
1469,-21.19906391744738,-1.7785889636272552
496,-6.71030050227024,-1.3556634568757708
383,26.05608822797106,-3.029896090829803
480,-8.917796964111345,-1.5748167344115234
1395,7.08214848207716,0.42344475736457876
622,-6.111075402026112,1.7668221766944272
596,-10.44705706033604,-1.1062918784651883
188,21.17501906144664,21.198802211542347
218,-21.569251227395302,0.23368468060810385
1398,-18.32259055039051,-1.19384603294446
611,-16.52716505803234,0.44611850080725696
539,-14.115030911910116,-0.8854787339001606
155,-17.23842780561815,-1.694558916177462
346,25.14722645536915,-3.9181182774492656
373,30.744282471970827,-5.77110264161119
299,-4.2134052993277376,1.7143656283451445
470,-18.25322987640596,2.583788649706034
278,-20.661537440714255,-1.2119144460745046
4154,27.78875375375864,-3.995784996491573
172,-7.23041297188314,5.0975035607949675
645,7.374780272354559,0.38017322350116234
631,-13.981176455481718,-1.6677544605392824
537,-17.434813722820596,-2.103787759158363
306,-21.45578031532758,-1.856535837625956
99,28.437873881825823,-3.901109460079226
632,-12.712549393804096,-0.13367274372318236
397,7.374780272354559,0.38017322350116234
364,-21.563210758711712,-0.3517022463398415
44,30.798741722473082,-4.992380384338412
475,-16.41624693465828,-2.1922043793708355
568,-14.260253652643968,-1.4092329572976632
56,29.55852581002167,-5.3488281903751425
4150,-21.065990982044283,-1.6450498768942752
224,-15.748325327406427,-1.2822269531823025
284,-19.110415037517132,-0.9564027889553504
240,22.225695340091484,-3.119660123564076
515,29.7309351683257,-6.9421089869483135
168,-13.942493524639076,2.333780771638392
1451,32.668746019411394,-5.2215813105393645
320,-20.15959094716333,-1.8851704912488836
1445,-18.077222049227707,-0.18847089069433748
28,18.10836267335327,16.506745826871096
93,25.095150666598684,-4.163890794353931
4149,13.746992376231125,-1.1877077259887223
1389,30.176778839692943,-6.39326629962582
331,-13.571422179864252,4.571592326232308
1390,31.73383025092049,-4.624556348953806
1412,18.301229752789144,20.11477856112065
392,-17.520314106797603,-0.8674397948177761
417,-15.15542299551466,-0.035397959667089834
385,-14.509518483629538,-1.469913311555291
144,-17.834840755872282,-0.7832524853913049
328,-8.598173569254055,-1.2416978438887187
572,-16.26644687978351,-0.7084937527896303
646,21.061558462974762,-3.8945388018860063
513,20.72105096702325,18.28530298699085
501,-8.257531188031122,-1.5603394027819883
1441,31.85046726875351,-5.895933089498846
413,-11.67730601341021,-1.277654789152373
443,-12.236326042872438,3.521009409577293
479,-17.70264424422213,-1.5301672834512063
17,29.91528576863793,-4.992442348220645
103,30.58381733751229,-5.58983145851857
219,-18.957652788170027,0.39910476854107607
416,-10.35851213284338,3.337353924854703
394,-16.820247787841115,-0.5095905810682744
322,-19.36344042995658,-2.3445035862964785
329,-20.72714677915691,-2.142546531293893
512,4.8977772271443,-1.1720879178346615
456,-18.73207614112702,-1.8821595471858419
497,31.61691148797366,-5.806483908862073
138,-16.816481252427906,-0.9591084061041633
395,-1.6233807301443723,-3.6218988405825367
104,28.904320440821945,-4.486482601422058
147,-8.74451213439566,-2.033278221123298
61,-16.316440652297505,-1.8795372372318737
1420,-19.84230142668934,-1.036911652186763
179,-15.755105917920394,0.4336404569175213
1425,33.24384297925371,-6.276144574649669
446,-17.55676843720883,-0.0790370764438525
180,-15.306067272283343,1.7360339409538807
1388,20.250849530268955,-2.907340930122322
1465,7.374780272354559,0.38017322350116234
650,16.844103717372654,-2.8672178855209354
586,-17.711489180592043,0.09002678033542139
570,-18.71772983108699,-0.07316305775734205
336,20.74867233136523,-3.102392166143871
1422,21.16385711010368,20.488504436444188
189,-21.530346455766523,-1.6063105026138116
252,-15.714414373144887,0.883832709135948
263,-6.833031372790239,1.5849062253440431
343,27.944972921034807,-3.724491050516503
1417,22.23125150650636,-3.946101272187593
152,23.545994706259034,-4.267708730641434
426,-1.1132661488919127,1.2853964876307673
491,-20.026325309297334,-0.5952427476022722
483,-20.57405543652266,-1.4566597993755277
543,-18.547765066009344,-0.5432954760672728
165,-16.069404454733828,-1.0559223209698119
484,-20.578773785213123,-0.21109435868609833
387,-17.43230172179688,-2.041416204153347
526,-7.576528506143442,2.673769495436246
474,7.374780272354559,0.38017322350116234
1443,14.453437609418586,11.50285430216223
280,31.50586614588439,-5.784806207467056
88,31.770790669809887,-5.957875226797624
1436,-18.181149960939443,0.08377985739168682
478,-12.999874680425714,-0.26065284924957405
1405,32.317403989628,-5.583894298439718
285,-12.806445421447028,3.639084789518748
197,-19.117520388871515,-1.8890745699087195
455,-14.982806151692166,-1.939651077471523
4211,30.33499058901915,-5.992879402674344
389,-17.510137380550187,-2.248843336579569
1459,31.730096102250474,-6.5029478353860695
545,-13.199756683320475,2.2476755786277036
72,-14.060483723617702,0.2786576866535885
149,32.64985322378944,-6.791574695135107
271,-21.284049119339375,-1.5430345207289657
26,-19.840209804182518,-1.3064756498870937
214,21.816780317931,22.9649047972378
506,-17.035306325600438,-1.8969378299058393
579,-13.083465525329492,-2.524507320486206
223,23.461593972791928,-3.9385770722044433
134,7.374780272354559,0.38017322350116234
1382,-17.939030881290034,0.40084474571891826
1444,30.374842194247382,-7.1614616106196
87,28.348654981619372,-5.339288661707059
609,3.5502897670713325,3.343946656765696
184,-17.16868170473154,-1.1068188245622306
186,-13.841867894428608,1.9795810580356343
644,22.793905311266695,-2.531709451374778
116,24.215819347184915,-3.6961175006683264
160,-19.504166413725105,-0.4434190473968924
433,-16.385150023289356,-1.5077103141499464
318,-13.393182338734764,-1.0938886714170302
312,27.82040877688415,-4.099517393588143
270,33.06986644348549,-6.556746910111155
1214,33.03237921535712,-6.013677031374646
592,-11.04095700926477,-1.1696813230663792
91,29.907110567003272,-5.271805754752212
19,-20.23460788758077,-1.9181534554580078
239,27.918288265513713,-5.383080130335015
508,-18.458514810867847,-0.785784159680684
287,-8.64651869509779,0.27358231083535317
619,-16.466863209175653,-1.3085134746007445
444,-18.204521835681103,-1.6159014782484507
356,-19.062187381682744,-0.36304367907189944
79,-19.79706004268419,-1.1567474352643292
597,-12.107433161961907,-0.9585652955171706
3748,-14.906472309030375,0.5217326988561412
463,0.7556416037097524,-1.011051514232626
234,29.34146762818538,-4.261412976592642
449,-15.639256095468847,-1.9481350388657572
296,-14.132410545020251,-2.1578794968313764
445,21.74961728633554,23.764456206156957
403,-17.030512265871547,-1.7786076835383877
55,29.318504204566075,-6.302505139256166
1408,29.920061836444372,-5.487904430051152
245,34.22443551272804,-6.817490924793365
1383,-17.918329674373165,-1.4564143627555728
348,27.413921224897077,-4.474060204312658
505,-19.29989452602686,-2.2119513572225125
342,-17.00769322630327,1.1756755676236006
101,25.3339674376037,-4.183975165832509
313,32.42340902402139,-5.6237665679767845
1472,15.832969293218067,9.27264611138518
42,30.726265778626992,-5.567343169074837
407,-13.399255510582083,-1.4798539369272967
228,19.98916907346833,19.459396766970386
1170,13.58718393102852,9.023486757743353
177,-13.918155939985656,-1.9406590024953225
532,-15.604596258392135,-1.8246445804102849
538,18.050316763708,14.808710123160171
1399,20.997436286853805,16.736685554069634
163,-13.70483180542908,-2.3449042868593395
367,-18.91427126117027,-1.6158067931671993
332,-18.592460995303416,-0.7551602708449998
200,18.137632555135724,19.09976952370527
542,-19.40253307749916,-1.6125073584098417
335,26.104535255252728,-4.757529471175257
13,21.141298542713315,-3.0771950753912294
410,-20.480278707854158,0.35557438953253007
658,15.159865073843054,-1.804699192385967
421,-16.97031632614734,0.7396141810393227
1426,34.53026270413556,-6.994838220583434
23,-17.843024485616606,0.9786991635399005
460,-19.988743383102523,-1.966459325924154
429,-19.59984716994689,-2.2868596958028338
167,-15.679170630605961,-0.631625028174378
225,22.38918631749143,21.40526349186605
618,-18.172264790217614,-0.3320144008552757
112,32.964752059793796,-5.50094515007771
338,-11.16502956595989,-1.7972543386383635
52,26.91907456632901,-5.458227329927026
170,-13.103352259349597,3.871607903898228
286,-17.216032405635485,-0.8543589430652079
244,24.0588252357281,-3.3609174045061296
73,-18.687345205973344,-2.018761303546302
487,-15.852694261691823,6.2786761788431384
25,31.210449682032632,-6.442956319476105
1462,32.21532538980685,-6.996795198217117
1463,-17.81287899504115,-1.1329747031639523
489,-21.30462310727521,-1.3682729560568765
220,20.58552906521725,21.37683512564308
1384,14.190422263611904,10.819789272635944
20,-21.49867087944787,0.1509452448565217
62,-21.92673422047118,-0.8831320920180463
39,32.67777722318869,-6.443558055405483
156,-18.550470912113685,-1.5078888084283153
85,24.248016058478914,-4.876203698288974
1428,33.992233937106846,-6.587632637746019
202,24.662070519548628,-4.913210627262714
53,27.768655016990817,-4.037593354215158
569,-17.29396907091108,0.07916570120509439
548,-16.65135894551645,-0.4975682896975545
1397,18.474954914636633,13.766027403861749
1394,20.883319087549985,18.562759541295392
4151,19.7056119265611,18.665547641739483
260,7.374780272354559,0.38017322350116234
107,30.470339678790225,-6.280342381273421
585,-0.9582264534169495,-1.4885721595604517
316,-19.89421651470674,0.726873190542377
425,30.01096814657355,-5.3219368805934435
430,30.70224684788183,-6.669163018825689
390,-17.665950924412734,-2.335409553905164
1440,13.194749765468123,11.15243456722446
401,-8.610531944544329,2.599346463731306
98,-16.62489796868756,-1.3392540649812572
453,-19.723788337843004,-0.6867872199425425
581,-15.01406761441446,-0.5000423694999846
606,-2.5461161475400975,-1.4155396561372564
125,-22.080841749405685,-1.4234551353666107
1461,-22.635592879076068,-0.8032669887981577
1478,2.4691986721103256,0.3396982010732379
279,-18.789425628669683,0.3072113606342985
89,-14.773583486633004,-1.2298924784339056
136,28.37917746891261,-4.804917545169335
57,33.53899292922736,-5.691410785168917
1460,20.027672025189677,17.58695771040868
493,-13.901499883535449,-2.3256661858118965
340,-6.5484320888277106,-2.420717488781272
1386,-19.950138601083633,-0.2219697439515649
203,-21.075659312103983,-1.1184222193943412
423,-13.858795134831405,2.5662310473666112
1414,32.21327411603191,-6.464154192579839
140,-11.485279069726925,-1.4449541386308857
210,-5.406128956352715,-0.0452595792772683
1404,19.466135918185174,21.503846139857462
582,-11.022048204391131,-0.4030059642915485
357,-8.599861382445114,-1.8451084985684258
351,-21.048368881781496,-2.4895207689820995
2,-16.646892288545754,5.1915289709198476
196,33.086368433803955,-4.88150724643478
82,23.381650425308873,-4.112122285531247
481,-19.879444708507204,-1.1594620124213166
47,30.148703839996067,-5.481324153219413
544,-17.483275048391707,-1.7128122406111503
556,-12.891434550395685,-2.268934690508475
467,7.374780272354559,0.38017322350116234
391,-20.75324739295488,-1.83442901173678
194,19.449104249922364,18.12905901315874
459,-15.459120098109496,-0.6948820101904458
464,-20.115730243802567,-0.6566065420020919
649,6.633500140872744,0.6161899992100441
48,23.934583610862077,-5.729740242612936
32,-15.900310640701516,-1.0921035575852676
494,-17.206865550617536,-1.982097278348599
438,-20.97883429854255,-0.7269523299455786
386,-16.269212935080763,1.8200476603557914
593,-10.471568880890011,-1.6477532667358519
1476,-15.794701761796302,-0.738283781571432
468,32.2164671684735,-5.940514027264346
175,-11.619491308499606,4.714815551223818
399,-19.801875262222833,0.04314942081870107
97,19.72868096096021,-4.074160453395444
232,-18.62084408284697,-1.0848857532306864
40,29.42947204811112,-4.561612029560856
289,-19.01963837375426,-0.947857680901481
376,-16.171291757888874,-1.557693507843268
1423,26.64834140660271,-4.838711590202608
74,-10.107300506349175,-1.4050929016551827
432,-17.302080729573362,-1.0478823495121043
560,-15.221175401747642,-0.7160169231464025
1438,-16.908505311720106,-1.4469222242038295
303,-11.16043741975482,6.920502686762268
531,-17.6025034323493,-1.8923007403636962
248,14.850591674288749,12.475068094239287
159,-5.677168178641444,-2.613423346296803
603,-19.289925532271837,-2.2997938410029866
451,-14.45489405644126,-1.431262577175867
354,-14.592197909095107,-1.4202049905535392
169,-18.287820777955815,-0.9431479530158388
148,-16.80027991437849,-1.1313716102155251
266,20.058709307435223,15.862774706163446
146,-13.781895602996528,-1.9980349116760383
337,29.568628253626013,-5.969273519149031
227,20.850796015977576,20.434500160164056
317,-11.477644272644229,-0.44709701362931387
211,-18.882993515367183,5.215031093906841
111,31.4323825736878,-5.283227450838498
129,-16.468515816565,2.1913848841944668
60,20.482203074854223,20.61606276683946
1416,7.374780272354559,0.38017322350116234
1172,9.49553859387813,3.191867929673037
18,27.16687762751855,-5.339993528781079
233,-21.107665220560676,-1.451002046742792
304,-14.355994815875363,-1.2859927475753423
462,-20.202244926598862,-2.3546210653063664
1471,32.04456177327736,-5.375892770270373
261,31.897756958382192,-6.8606053327359975
1413,31.52334928694989,-6.1572815870112425
76,32.29542000538061,-5.8109866415852425
1429,21.444552416791446,20.10726079919525
380,29.371223390087227,-4.834960279162516
16,32.99679487737115,-6.196456342783901
10,-18.05295511179283,0.3975295449500639
600,-12.636826723375876,-1.092897658026227
551,-18.812685825584182,0.05297691120003989
382,-18.25522831301093,0.11251969505978884
379,26.10232149573144,-3.7543133218204887
349,27.234246986876272,-1.0063353514958249
567,-14.02897092269758,-1.0048127299300749
434,-22.452661780643787,-1.3048375319051146
1,-20.09308343925566,-0.5107619110402964
1432,-16.239030468582552,0.1502597781771061
415,-10.755482221770443,-0.9987862773804093
105,32.871995145131045,-6.613148513017907
59,16.529514463820455,14.74180506717681
533,-22.915957540833976,-1.2503117726832738
150,-10.299782119659067,-1.4380354194141243
96,18.11283571461513,16.110898822664165
1418,-19.305072129625838,-2.2785415938700195
231,20.988777855100015,18.058307254423152
43,7.374780272354559,0.38017322350116234
1430,-17.951640702914457,-0.14643781139765408
108,31.783712439332813,-6.537468675640525
350,30.603843208795105,-5.692684112888761
311,7.374780272354559,0.38017322350116234
69,31.737909201795226,-5.750990190287123
400,-19.81190548298773,-1.3185813543392395
255,22.898420727848105,22.199045694726472
257,29.388455046092066,-5.768315673766103
522,-13.918333969749542,0.41262037337706486
38,-20.891361037822055,-2.145926274594662
473,-20.467209760839854,-1.697075054501348
1220,31.184854797431736,-6.175404151706292
520,-19.605459896078475,-1.6326156916900187
363,-18.73690826416493,-2.175580655334725
1437,18.489155428447397,-2.896958978222903
476,-16.57826353336121,-0.18979282632859604
352,33.75191863762085,-6.57582970260944
117,28.2936906026393,-4.819374354899254
106,23.820876226617067,-4.7820351153058285
452,-18.22129278381209,-2.3895530215473406
277,-22.424188548142627,-0.9385356620655402
230,-16.767293628170943,-2.4922508455680954
435,32.9843490928392,-6.178553344819084
151,18.970613257675716,19.81254686400358
77,33.28856585437989,-6.44861240175603
226,20.137359301815668,17.846360492880994
1400,-20.394576148902544,-0.11045589239150869
1431,19.990146271009564,20.555102533639452
591,3.5786710220234643,-0.34422994249526234
523,-16.809869823394813,-0.704903375218929
588,-15.0962179368712,-0.6648498514955455
620,-12.872809501680823,-2.22296330293057
236,32.17579755387533,-5.250065317955765
615,18.168549988936945,15.876174305642174
1446,-19.944695590054355,-1.643734135143487
199,-17.752214341916776,0.9065897478429867
301,-17.211584785504503,-0.5781111551156738
408,-15.372921502633018,-1.3029710910726255
238,20.413251739424446,13.550802165449817
1427,-19.919392539353378,-1.1069781692932832
46,30.299048792849405,-5.8555836550713485
1449,25.044512876397125,-5.892783528153058
204,20.321603922940383,20.395565680044886
1201,29.892808266725233,-6.207040962147983
241,28.389931391717965,-5.042638886986068
524,-12.70323441781066,-2.4551121746835376
1171,1.4444898946303035,0.37123970866905104
207,19.609940528588634,19.231180530215074
396,-7.300569924347954,0.11606776894448513
1421,-21.318358846146307,-1.5014198680270556
1403,18.127124326447497,19.110690670678004
1467,31.402641324807885,-4.609979406450132
529,-20.274936991979956,-1.7507311144028093
118,-20.13925484561538,-0.9683198583532615
1409,16.84562229234115,-1.5664320750770961
514,-18.02270049695774,-0.8716151939275614
627,19.143872112760107,17.318655052683873
135,7.190270758656779,0.7011808066135181
27,-15.000818883813444,-1.8890707560205218
1442,19.25735025906547,20.45592493270108
213,-19.81646565046305,-0.781922287622501
288,31.740462803913164,-5.565140797723276
566,-19.342296593426408,0.8299314116843728
369,-18.990823294562677,-1.4559011156744588
1434,-21.745011675862738,0.17130513665801983
492,-18.161241049252887,-1.6190684450737287
153,31.03443620844699,-6.679875152502028
440,-15.913730641274748,-0.27136506444100217
50,16.926626696199513,16.15851663558655
242,33.793331270664275,-6.569543234169624
388,-15.736549369717014,3.5074217382958914
439,-4.825339466639167,-1.9333896487051354
519,-14.897166667144552,-2.051679145531773
634,17.3826048746744,14.359008781279947
486,-6.494587349602829,-1.7347199876971575
262,31.419127290386854,-5.628309396426363
162,-18.898256468417024,-1.6155900303361157
283,-22.26449272130348,-1.1103912228401382
485,-14.046023162325527,1.8252836812780444
292,-17.60404850367083,-1.8253371593176178
143,-14.244894491751806,-1.2023785909505065
265,30.13037445831024,-6.2703795622193255
635,19.05513364323536,17.759793082066665
1200,29.58336534655807,-4.859455246878107
4160,-19.720799673062338,-1.440006146143335
502,-19.16998008085809,-1.5382229775190441
90,-21.051415581611987,-1.789662552204105
36,29.84387960446216,-5.524683462957923
142,29.972676712587276,-5.631440869013309
1439,22.336693071970487,19.92250146783212
206,-17.483639368291524,-1.5396019551474613
123,30.871618320836156,-5.169890974168466
540,-12.841637420849626,-1.9156652843922857
1473,21.8314403464069,20.890849904775784
327,-18.729058827843804,-1.1915170517385307
1411,-19.621050618176383,-0.9204656913721001
345,29.952908483609974,-5.218928773792658
24,-19.053020231718254,-1.1995801580506569
422,-21.01423611543336,-1.2090501000399978
247,27.3932791168023,-4.9655365417406285
330,-21.421076247889165,-1.8516076233961047
441,-13.79682871260483,-1.9917708788928081
54,30.490053107891946,-6.195294682734672
461,-7.0142966078595315,3.24074458088366
573,-11.302164523232438,-2.8571081313552766
1396,34.014341613934135,-7.227485235384926
15,31.851306877712613,-5.722529700517327
68,29.944953840445358,-5.291074648439784
141,-22.34406722645877,-1.039374911299324
450,-15.187990990619658,1.7334086989854112
549,19.123721835453754,13.912281545589423
259,24.113109241416872,-3.5903139034394727
114,32.2589732799428,-6.225025662171093
164,-21.745645106234345,-1.2916921504622623
1470,-19.756209318893223,-1.6157291151967754
268,34.008548339202896,-7.239940449924104
1407,-16.574266503803408,-1.4543751810606547
1457,-13.597796851666486,-0.09335448365607177
4158,-22.855827349620014,-2.0496753425628325
298,-19.328338234893963,-2.3050851135041306
405,-12.313610190412717,3.1313647772542677
448,-11.706826268612806,-1.824635840619162
193,-20.956648342565323,-2.0290713577879123
641,-16.527321341287173,-2.464530128084175
178,-9.360892751377634,8.338975594904316
1402,-17.377580997793167,-2.0002049552744943
4148,-17.333407886120252,-1.5065714535362316
656,6.508904078308295,1.0337633614023045
651,7.374780272354559,0.38017322350116234
636,-16.909691111328016,-2.4450378435661486
384,33.36272607711699,-7.4522741936001236
370,-23.72037965858908,-1.2016129394326127
7,30.718329598525692,-6.015498040209278
1419,-20.863616573413836,-0.6676797210697182
584,-15.870228798117262,-2.2345492902672244
45,-15.327970442459188,-0.7289180460418503
333,35.177550168311235,-7.0000193473667
375,-4.498643989281858,4.2369609621394195
176,-16.273617346571896,-1.8448621595410288
393,-9.815270379156225,-1.8832743038179949
12,-16.595671146419964,-0.742815978490803
65,-18.52424207277002,0.041340229052260924
517,-15.989353252020713,-0.89516616538577
1392,-15.819374233390578,-1.3527463145445355
409,-12.411336983561295,4.266321708105354
109,31.094904881064256,-5.58024067669358
324,-20.10672466898488,-0.9568259110515882
652,6.868289045661391,0.9796679184964714
1387,-19.600952098078828,-1.3548997578655175
4162,26.33787497545013,-5.073924772824243
1468,-19.20072441696013,0.23519499869219
465,-21.999313139446233,-1.6209487969289276
275,14.38297370770555,11.454829857639513
613,-13.22201641386273,-0.5355787268270203
339,-7.174034428412483,2.129903650317215
86,-7.1661875378572555,6.382850523225059
3899,7.374780272354559,0.38017322350116234
495,-20.794488835086256,-1.3561384396953748
49,19.042533333417552,-3.0557619679036554
115,23.254322117195294,-3.048444849056827
121,28.285893953014313,-6.755477611455038
8,31.114656907302482,-5.57867174553114
454,-9.747815893944427,0.7669997179036365
361,-8.678557935800976,0.536960969384344
1435,29.679992502189098,-5.417185390619474
347,-17.086657446710596,-1.0437119658048841
562,-18.68761022927176,-0.8354780385643251
507,-9.54473103975874,-2.1975753732805026
1452,-16.82451488715451,-1.5328871834157003
428,-21.652259301200605,-1.2911954322163608
1211,28.976959486080812,-5.09018577792121
372,-10.133471606478617,0.19360076572749338
1410,-20.35271739945544,-1.9958235488628888
113,-20.385210128155403,-0.9011791302684636
1475,-17.831177186704508,-0.9656544800087458
621,-12.979600557224979,-2.0921135812571707
638,22.013732909369544,19.319762899497437
3,-15.307433232136226,-1.1032690835628503
561,-13.469887099028476,0.45015747068658907
377,-13.557779654065461,-1.7107657553043865
305,-7.797455090102782,-2.23791173659302
120,32.183852756396966,-6.340718365807533
406,-15.898672250845678,-1.161412515156323
14,30.9230254586794,-5.995150905865549
341,-19.538249021619155,-0.31402893899249706
1385,18.129557793399425,18.615921392007998
617,-9.035451350227977,-2.271535900968365
9,21.51420261864857,23.593410947102306
139,30.91900773343162,-5.520484579050946
334,31.938151819313536,-6.0122375316889896
1433,13.987925301954022,11.01394238802687
1415,30.098765335183728,-5.869742337232716
605,-18.58660999221998,-1.5665924548801358
253,32.059264688769254,-5.8190546945102914
307,-13.067401043497336,-0.20253743038041713
1456,18.22675617681469,-1.8948597448568782
642,21.213568720469283,-3.578170597589611
182,-15.450558213514213,0.16098328448380278
64,27.618416057757173,-4.958797191068273
402,-17.907174444626424,-1.8310457392709478
1447,31.90150237397789,-6.412656928162044
590,-19.361590114431056,-1.3747824192343827
626,-17.190195272749833,-2.494078802700314
534,-17.636051009124266,-2.039418633919241
190,-19.30956852999099,0.6316775456055364
133,29.19902979487791,-5.891958651115188
35,22.23563217976274,22.630826541116576
424,-17.12247166678412,-2.8048010426295273
166,-18.137924159578326,-0.9939771799568898
577,11.832689511258405,10.144713527468049
11,-16.292609660462542,-0.9230965712846642
237,22.827138194813724,24.013117408290814
608,-13.764844729120691,-0.4556320800996381
571,-21.041923968771027,0.4532691023751894
353,-20.323097200852793,1.0830933572108765
4,27.980292941720677,-4.411198140739085
173,-13.26133629127669,6.6195663092281585
1453,31.506099400587033,-5.390454898754143
78,-16.689448178982907,-1.4667790103142064
411,-14.559580261999443,-1.8216714649542447
132,28.534519599033107,-3.375622052720571
295,28.251109980372238,-1.8731411339435389
1464,-22.290535690112193,-2.287381582614333
314,-6.93004909773032,0.6462664362626976
300,-2.187162054624815,1.7945147723082038
1393,31.08686731178529,-6.044489119468376
1391,-12.29417761854186,-0.5672546879841016
365,-9.220977145698546,5.741812905485261
126,29.29198697645617,-4.481751909808895
404,-13.241816132086912,-0.5159448152416649
325,-16.73818079956574,4.751967595735367
95,-15.752537649230348,-1.424814181385245
471,-13.08887518996178,-0.741943762218875
269,-17.990588179476315,-0.9722627446932861
681,-13.519648277174154,-2.204184693418757
541,-11.727994811027214,3.563185866655886
639,22.39586587645945,18.18373040143757
4170,-9.115693118910741,-0.860103654392959
414,-13.176775056483624,1.724231842632787
527,-16.633904086280072,-0.8193605310875494
1448,-19.45301717523121,-1.2594473769596386
516,-18.61706900085236,-0.7356938181896227
595,-18.525416709113106,-2.4048637784799163
546,-6.499680659203309,-2.8390646777844655
1466,34.06421111517731,-5.8196329075050315
216,-20.889866610518148,0.13983080705471557
92,26.780475698839176,-4.248014305669256
221,-10.642888586476356,-1.3079291259559096
63,19.252626452556658,16.374118433109125
419,-15.12790016622055,-0.6293497569043872
290,-11.89431038906784,-1.105562533621923
427,31.7784308836606,-6.793074060786772
482,-12.4470580892412,-0.02106307859918643
291,-17.52434287285773,-1.4612377229540723
629,-13.251797399794873,-0.5688569178277144
559,21.886484886944803,18.4220525164544
250,-15.487722805484358,-1.0348460730563003
1458,32.95268496107109,-5.622183958301341
576,-17.187273921429572,-2.0185387578531215
157,29.952972710885387,-5.116054220193364
1474,-16.170608931658645,0.05412199399732068
70,29.50552600667221,-5.122936747878936
124,30.51959396220819,-5.642379741459557
359,-19.098129536148672,-1.085532818583246
274,30.603466785491534,-5.917310587379736
310,-8.098061900818186,-2.4058845304998626
183,-19.28283078790392,0.36975458033082037
33,28.21609394983856,-4.6231635057062705
477,-23.682629123413918,-1.5858197433040777
466,-20.748989305247363,-0.5886272930979567
294,-22.373015965626514,-0.9298775137477505
71,-15.402218606518419,-0.7782292018292204
84,-18.553430099742314,-2.233386974995551
469,-16.57430733161759,-2.086079350455565
187,21.437277110043958,-3.0306507846982873
161,-16.430115652372475,-1.5114684102816973
555,5.571024810038978,0.2803048116063
191,-19.862380919922845,-2.076424475018134
472,-15.372939455432054,1.8603389344829802
374,-7.054220458594195,0.19706553339463845
1401,18.783490108398304,14.086955150888452
217,7.374780272354559,0.38017322350116234
1424,32.53237652238651,-6.1852851868314005
80,-21.323519314008895,-0.861715093085326
1454,21.98272426387913,20.873806023810385
321,-20.068300080312973,-0.2524365978352056
1455,-17.444652103799402,-0.5395900718301527
518,-16.147578653859647,-0.2107284051068057
381,-21.671155438955136,-1.3047692686304744
37,-10.064537440919755,-2.0834566012925158
209,26.79585945090748,-3.80789697849994
58,-20.788206393812196,-1.0890078640317449
171,-14.868550967384975,-1.8378128219995356
